Ensembl_ID	Gene_Name	miRNA_ID	miRNA_Name	Score
ENSG00000119396	RAB14	MIMAT0000432	hsa-miR-141-3p	0.6895359754562378
ENSG00000188986	NELFB	MIMAT0000434	hsa-miR-142-3p	0.5010512471199036
ENSG00000138650	PCDH10	MIMAT0000434	hsa-miR-142-3p	0.994083821773529
ENSG00000124486	USP9X	MIMAT0000759	hsa-miR-148b-3p	0.8775172829627991
ENSG00000153094	BCL2L11	MIMAT0000438	hsa-miR-152-3p	0.999137282371521
ENSG00000133935	ERG28	MIMAT0000646	hsa-miR-155-5p	0.7037855386734009
ENSG00000166167	BTRC	MIMAT0000068	hsa-miR-15a-5p	0.9501537084579468
ENSG00000069956	MAPK6	MIMAT0000068	hsa-miR-15a-5p	0.981353998184204
ENSG00000113368	LMNB1	MIMAT0000417	hsa-miR-15b-5p	0.9994065761566162
ENSG00000134970	TMED7	MIMAT0000417	hsa-miR-15b-5p	0.9996486902236938
ENSG00000169375	SIN3A	MIMAT0004489	hsa-miR-16-1-3p	0.7029851675033569
ENSG00000185591	SP1	MIMAT0004489	hsa-miR-16-1-3p	0.933586597442627
ENSG00000033178	UBA6	MIMAT0000069	hsa-miR-16-5p	0.9999549388885498
ENSG00000106771	TMEM245	MIMAT0000071	hsa-miR-17-3p	0.7630383372306824
ENSG00000113658	SMAD5	MIMAT0000070	hsa-miR-17-5p	0.8472143411636353
ENSG00000057608	GDI2	MIMAT0000070	hsa-miR-17-5p	0.6526176929473877
ENSG00000177084	POLE	MIMAT0000070	hsa-miR-17-5p	0.5144164562225342
ENSG00000158985	CDC42SE2	MIMAT0004558	hsa-miR-181a-2-3p	0.9998670816421508
ENSG00000130939	UBE4B	MIMAT0004558	hsa-miR-181a-2-3p	0.9994304776191713
ENSG00000146731	CCT6A	MIMAT0000256	hsa-miR-181a-5p	0.9997466206550598
ENSG00000114999	TTL	MIMAT0022692	hsa-miR-181b-3p	0.9504035711288452
ENSG00000174197	MGA	MIMAT0000257	hsa-miR-181b-5p	0.999397873878479
ENSG00000172765	TMCC1	MIMAT0000257	hsa-miR-181b-5p	0.9997188448905944
ENSG00000134287	ARF3	MIMAT0000257	hsa-miR-181b-5p	0.9980408549308776
ENSG00000113140	SPARC	MIMAT0004559	hsa-miR-181c-3p	0.9999995231628418
ENSG00000123975	CKS2	MIMAT0000258	hsa-miR-181c-5p	0.9996057152748108
ENSG00000133789	SWAP70	MIMAT0000258	hsa-miR-181c-5p	0.9999645948410034
ENSG00000146731	CCT6A	MIMAT0000455	hsa-miR-185-5p	0.9999938011169434
ENSG00000196865	NHLRC2	MIMAT0000455	hsa-miR-185-5p	0.9999582767486572
ENSG00000188735	TMEM120B	MIMAT0000456	hsa-miR-186-5p	0.9999465942382812
ENSG00000111276	CDKN1B	MIMAT0000456	hsa-miR-186-5p	0.9999828338623048
ENSG00000116903	EXOC8	MIMAT0000456	hsa-miR-186-5p	0.9999467134475708
ENSG00000143079	CTTNBP2NL	MIMAT0004561	hsa-miR-187-5p	0.9972835779190063
ENSG00000163877	SNIP1	MIMAT0000072	hsa-miR-18a-5p	0.5886744260787964
ENSG00000183496	MEX3B	MIMAT0000072	hsa-miR-18a-5p	0.6923402547836304
ENSG00000135617	PRADC1	MIMAT0000222	hsa-miR-192-5p	0.998940408229828
ENSG00000092148	HECTD1	MIMAT0000459	hsa-miR-193a-3p	0.7765926718711853
ENSG00000186918	ZNF395	MIMAT0002819	hsa-miR-193b-3p	0.9999611377716064
ENSG00000107036	RIC1	MIMAT0004671	hsa-miR-194-3p	0.967172920703888
ENSG00000088888	MAVS	MIMAT0000461	hsa-miR-195-5p	0.9999617338180542
ENSG00000158195	WASF2	MIMAT0000226	hsa-miR-196a-5p	0.8754231929779053
ENSG00000120868	APAF1	MIMAT0000226	hsa-miR-196a-5p	0.9487892389297484
ENSG00000159147	DONSON	MIMAT0001080	hsa-miR-196b-5p	0.9979925155639648
ENSG00000106682	EIF4H	MIMAT0000231	hsa-miR-199a-5p	0.9999624490737916
ENSG00000166573	GALR1	MIMAT0000263	hsa-miR-199b-5p	0.9999535083770752
ENSG00000144354	CDCA7	MIMAT0000263	hsa-miR-199b-5p	0.9998608827590942
ENSG00000104880	ARHGEF18	MIMAT0000073	hsa-miR-19a-3p	0.9559988379478456
ENSG00000177613	CSTF2T	MIMAT0000073	hsa-miR-19a-3p	0.9811822772026062
ENSG00000116731	PRDM2	MIMAT0000074	hsa-miR-19b-3p	0.9692268371582032
ENSG00000206560	ANKRD28	MIMAT0000075	hsa-miR-20a-5p	0.900951087474823
ENSG00000133985	TTC9	MIMAT0000075	hsa-miR-20a-5p	0.8628360629081726
ENSG00000176422	SPRYD4	MIMAT0004494	hsa-miR-21-3p	0.990281581878662
ENSG00000126775	ATG14	MIMAT0000269	hsa-miR-212-3p	0.9999613761901855
ENSG00000117625	RCOR3	MIMAT0000271	hsa-miR-214-3p	0.9719722867012024
ENSG00000148175	STOM	MIMAT0000272	hsa-miR-215-5p	0.9906249642372132
ENSG00000118523	CCN2	MIMAT0000272	hsa-miR-215-5p	0.9917774200439452
ENSG00000188191	PRKAR1B	MIMAT0000275	hsa-miR-218-5p	0.8818836808204651
ENSG00000141905	NFIC	MIMAT0004568	hsa-miR-221-5p	0.9955240488052368
ENSG00000099995	SF3A1	MIMAT0004568	hsa-miR-221-5p	0.9963083863258362
ENSG00000089123	TASP1	MIMAT0011777	hsa-miR-2277-3p	0.9849055409431458
ENSG00000163661	PTX3	MIMAT0000078	hsa-miR-23a-3p	0.8994151949882507
ENSG00000104267	CA2	MIMAT0000418	hsa-miR-23b-3p	0.8319470882415771
ENSG00000184992	BRI3BP	MIMAT0000418	hsa-miR-23b-3p	0.988400101661682
ENSG00000068796	KIF2A	MIMAT0004587	hsa-miR-23b-5p	0.9686486721038818
ENSG00000140455	USP3	MIMAT0000080	hsa-miR-24-3p	0.9506095051765442
ENSG00000122966	CIT	MIMAT0000080	hsa-miR-24-3p	0.9292694330215454
ENSG00000198887	SMC5	MIMAT0000080	hsa-miR-24-3p	0.9832682013511658
ENSG00000109171	SLAIN2	MIMAT0004681	hsa-miR-26a-2-3p	0.9999991655349731
ENSG00000143878	RHOB	MIMAT0000082	hsa-miR-26a-5p	0.8785421848297119
ENSG00000068650	ATP11A	MIMAT0000082	hsa-miR-26a-5p	0.9675049185752868
ENSG00000213347	MXD3	MIMAT0004500	hsa-miR-26b-3p	0.9996424913406372
ENSG00000151458	ANKRD50	MIMAT0000083	hsa-miR-26b-5p	0.9935944676399232
ENSG00000138101	DTNB	MIMAT0000083	hsa-miR-26b-5p	0.7643882036209106
ENSG00000106483	SFRP4	MIMAT0000083	hsa-miR-26b-5p	0.95554119348526
ENSG00000021355	SERPINB1	MIMAT0000083	hsa-miR-26b-5p	0.9623535871505736
ENSG00000180694	TMEM64	MIMAT0000084	hsa-miR-27a-3p	0.977035641670227
ENSG00000140992	PDPK1	MIMAT0000084	hsa-miR-27a-3p	0.9886377453804016
ENSG00000119396	RAB14	MIMAT0000419	hsa-miR-27b-3p	0.9881830811500548
ENSG00000130311	DDA1	MIMAT0000419	hsa-miR-27b-3p	0.9840314984321594
ENSG00000172667	ZMAT3	MIMAT0004502	hsa-miR-28-3p	0.9927399754524232
ENSG00000179456	ZBTB18	MIMAT0000085	hsa-miR-28-5p	0.9999057054519652
ENSG00000142178	SIK1	MIMAT0000690	hsa-miR-296-5p	0.9998366832733154
ENSG00000181788	SIAH2	MIMAT0002890	hsa-miR-299-5p	0.9346283078193665
ENSG00000163430	FSTL1	MIMAT0000086	hsa-miR-29a-3p	0.9270176887512208
ENSG00000143437	ARNT	MIMAT0000086	hsa-miR-29a-3p	0.9089844226837158
ENSG00000167767	KRT80	MIMAT0000086	hsa-miR-29a-3p	0.8067590594291687
ENSG00000100644	HIF1A	MIMAT0004503	hsa-miR-29a-5p	0.9767451882362366
ENSG00000143942	CHAC2	MIMAT0004515	hsa-miR-29b-2-5p	0.9895910620689392
ENSG00000123395	ATG101	MIMAT0000688	hsa-miR-301a-3p	0.9985275268554688
ENSG00000049323	LTBP1	MIMAT0000688	hsa-miR-301a-3p	0.9998548030853271
ENSG00000165716	DIPK1B	MIMAT0000688	hsa-miR-301a-3p	0.999273717403412
ENSG00000077454	LRCH4	MIMAT0022696	hsa-miR-301a-5p	0.9998745918273926
ENSG00000005483	KMT2E	MIMAT0000718	hsa-miR-302d-3p	0.9882184863090516
ENSG00000158195	WASF2	MIMAT0000088	hsa-miR-30a-3p	0.9999661445617676
ENSG00000171223	JUNB	MIMAT0000088	hsa-miR-30a-3p	0.999468982219696
ENSG00000029363	BCLAF1	MIMAT0000087	hsa-miR-30a-5p	0.9999427795410156
ENSG00000171848	RRM2	MIMAT0000087	hsa-miR-30a-5p	0.9998364448547364
ENSG00000135318	NT5E	MIMAT0000087	hsa-miR-30a-5p	0.999848246574402
ENSG00000105514	RAB3D	MIMAT0000087	hsa-miR-30a-5p	0.9999059438705444
ENSG00000113916	BCL6	MIMAT0004589	hsa-miR-30b-3p	0.959012806415558
ENSG00000185722	ANKFY1	MIMAT0004589	hsa-miR-30b-3p	0.9943248629570008
ENSG00000156052	GNAQ	MIMAT0000420	hsa-miR-30b-5p	0.9975663423538208
ENSG00000137414	FAM8A1	MIMAT0000420	hsa-miR-30b-5p	0.9992390871047974
ENSG00000100614	PPM1A	MIMAT0000420	hsa-miR-30b-5p	0.9993808269500732
ENSG00000112242	E2F3	MIMAT0004550	hsa-miR-30c-2-3p	0.9987382292747498
ENSG00000214944	ARHGEF28	MIMAT0000244	hsa-miR-30c-5p	0.9980230331420898
ENSG00000177932	ZNF354C	MIMAT0000244	hsa-miR-30c-5p	0.999193012714386
ENSG00000142556	ZNF614	MIMAT0000244	hsa-miR-30c-5p	0.9988056421279908
ENSG00000153944	MSI2	MIMAT0000244	hsa-miR-30c-5p	0.9989078044891356
ENSG00000103275	UBE2I	MIMAT0000244	hsa-miR-30c-5p	0.9981984496116638
ENSG00000052802	MSMO1	MIMAT0004551	hsa-miR-30d-3p	0.999974012374878
ENSG00000112200	ZNF451	MIMAT0000245	hsa-miR-30d-5p	0.9998314380645752
ENSG00000112200	ZNF451	MIMAT0000693	hsa-miR-30e-3p	0.9999603033065796
ENSG00000066654	THUMPD1	MIMAT0000693	hsa-miR-30e-3p	0.9999852180480956
ENSG00000079805	DNM2	MIMAT0000692	hsa-miR-30e-5p	0.9992882609367372
ENSG00000166803	PCLAF	MIMAT0000692	hsa-miR-30e-5p	0.9998834133148192
ENSG00000164916	FOXK1	MIMAT0000692	hsa-miR-30e-5p	0.9999147653579712
ENSG00000174013	FBXO45	MIMAT0000692	hsa-miR-30e-5p	0.9999353885650636
ENSG00000015153	YAF2	MIMAT0000692	hsa-miR-30e-5p	0.9998849630355836
ENSG00000147853	AK3	MIMAT0000692	hsa-miR-30e-5p	0.99989914894104
ENSG00000107164	FUBP3	MIMAT0000692	hsa-miR-30e-5p	0.99996817111969
ENSG00000132485	ZRANB2	MIMAT0000692	hsa-miR-30e-5p	0.9999336004257202
ENSG00000114861	FOXP1	MIMAT0015058	hsa-miR-3180-3p	0.9999655485153198
ENSG00000198087	CD2AP	MIMAT0000090	hsa-miR-32-5p	0.9987432360649108
ENSG00000183943	PRKX	MIMAT0006764	hsa-miR-320d	0.9999991655349731
ENSG00000007168	PAFAH1B1	MIMAT0000761	hsa-miR-324-5p	0.9997040629386902
ENSG00000135069	PSAT1	MIMAT0004693	hsa-miR-330-5p	0.9516267776489258
ENSG00000196449	YRDC	MIMAT0000760	hsa-miR-331-3p	0.9996046423912048
ENSG00000189339	SLC35E2B	MIMAT0004703	hsa-miR-335-3p	0.999363124370575
ENSG00000205765	RIMOC1	MIMAT0004703	hsa-miR-335-3p	0.9997746348381042
ENSG00000126091	ST3GAL3	MIMAT0000765	hsa-miR-335-5p	0.7509313821792603
ENSG00000196367	TRRAP	MIMAT0000765	hsa-miR-335-5p	0.833500862121582
ENSG00000108861	DUSP3	MIMAT0000765	hsa-miR-335-5p	0.9392025470733644
ENSG00000198369	SPRED2	MIMAT0000763	hsa-miR-338-3p	0.5339532494544983
ENSG00000108256	NUFIP2	MIMAT0004506	hsa-miR-33a-3p	0.7288616299629211
ENSG00000215193	PEX26	MIMAT0000091	hsa-miR-33a-5p	0.944050908088684
ENSG00000164924	YWHAZ	MIMAT0000750	hsa-miR-340-3p	0.9994186162948608
ENSG00000078140	UBE2K	MIMAT0004692	hsa-miR-340-5p	0.999992609024048
ENSG00000170100	ZNF778	MIMAT0004692	hsa-miR-340-5p	0.999520778656006
ENSG00000100934	SEC23A	MIMAT0004692	hsa-miR-340-5p	0.9999816417694092
ENSG00000130164	LDLR	MIMAT0000255	hsa-miR-34a-5p	0.975453794002533
ENSG00000131845	ZNF304	MIMAT0000255	hsa-miR-34a-5p	0.6111083030700684
ENSG00000132424	PNISR	MIMAT0000707	hsa-miR-363-3p	0.9995611310005188
ENSG00000142230	SAE1	MIMAT0000710	hsa-miR-365a-3p	0.999945878982544
ENSG00000165323	FAT3	MIMAT0022834	hsa-miR-365b-3p	0.9999831914901732
ENSG00000172292	CERS6	MIMAT0000719	hsa-miR-367-3p	0.9999665021896362
ENSG00000126070	AGO3	MIMAT0000727	hsa-miR-374a-5p	0.9999977350234984
ENSG00000103316	CRYM	MIMAT0004955	hsa-miR-374b-5p	0.9984312653541564
ENSG00000108946	PRKAR1A	MIMAT0004955	hsa-miR-374b-5p	0.9989149570465088
ENSG00000100201	DDX17	MIMAT0018443	hsa-miR-374c-5p	0.9936712980270386
ENSG00000119523	ALG2	MIMAT0003386	hsa-miR-376a-5p	0.998417854309082
ENSG00000136450	SRSF1	MIMAT0000730	hsa-miR-377-3p	0.9986888766288756
ENSG00000106355	LSM5	MIMAT0019074	hsa-miR-378i	0.9976330995559692
ENSG00000156675	RAB11FIP1	MIMAT0004690	hsa-miR-379-3p	0.9993488192558287
ENSG00000119917	IFIT3	MIMAT0001639	hsa-miR-409-3p	0.930590808391571
ENSG00000159167	STC1	MIMAT0004813	hsa-miR-411-3p	0.9997871518135072
ENSG00000133121	STARD13	MIMAT0003339	hsa-miR-421	0.9998873472213744
ENSG00000198435	NRARP	MIMAT0004748	hsa-miR-423-5p	0.9998522996902466
ENSG00000184012	TMPRSS2	MIMAT0002814	hsa-miR-432-5p	0.9998440742492676
ENSG00000163110	PDLIM5	MIMAT0018944	hsa-miR-4429	0.9999972581863404
ENSG00000136925	TSTD2	MIMAT0018944	hsa-miR-4429	0.9999994039535522
ENSG00000121671	CRY2	MIMAT0018980	hsa-miR-4458	0.9999997615814208
ENSG00000104660	LEPROTL1	MIMAT0010251	hsa-miR-449c-5p	0.7808712720870972
ENSG00000112759	SLC29A1	MIMAT0019048	hsa-miR-4511	0.8874198794364929
ENSG00000143033	MTF2	MIMAT0019061	hsa-miR-4523	0.9802850484848022
ENSG00000110696	C11orf58	MIMAT0004784	hsa-miR-455-3p	0.9981922507286072
ENSG00000136997	MYC	MIMAT0019761	hsa-miR-4677-3p	0.98223614692688
ENSG00000160216	AGPAT3	MIMAT0019772	hsa-miR-4685-3p	0.999998927116394
ENSG00000173064	HECTD4	MIMAT0002174	hsa-miR-484	0.9997453093528748
ENSG00000076351	SLC46A1	MIMAT0002174	hsa-miR-484	0.9998756647109984
ENSG00000086598	TMED2	MIMAT0002174	hsa-miR-484	0.9995694756507874
ENSG00000185658	BRWD1	MIMAT0002177	hsa-miR-486-5p	0.9689606428146362
ENSG00000111530	CAND1	MIMAT0002806	hsa-miR-490-3p	0.6180168986320496
ENSG00000100385	IL2RB	MIMAT0002820	hsa-miR-497-5p	0.9998481273651124
ENSG00000177125	ZBTB34	MIMAT0002871	hsa-miR-500a-3p	0.9880802035331726
ENSG00000198408	OGA	MIMAT0004774	hsa-miR-501-3p	0.9990666508674622
ENSG00000074054	CLASP1	MIMAT0004774	hsa-miR-501-3p	0.999588906764984
ENSG00000106415	GLCCI1	MIMAT0004774	hsa-miR-501-3p	0.9999451637268066
ENSG00000143815	LBR	MIMAT0002873	hsa-miR-502-5p	0.999482274055481
ENSG00000170017	ALCAM	MIMAT0002876	hsa-miR-505-3p	0.999505877494812
ENSG00000081154	PCNP	MIMAT0004776	hsa-miR-505-5p	0.9999361038208008
ENSG00000164924	YWHAZ	MIMAT0002841	hsa-miR-518f-5p	0.9994463324546814
ENSG00000163428	LRRC58	MIMAT0005451	hsa-miR-522-5p	0.9973621964454652
ENSG00000137876	RSL24D1	MIMAT0005451	hsa-miR-522-5p	0.9984052777290344
ENSG00000139514	SLC7A1	MIMAT0004780	hsa-miR-532-3p	0.9998832941055298
ENSG00000142102	PGGHG	MIMAT0004780	hsa-miR-532-3p	0.999594509601593
ENSG00000080824	HSP90AA1	MIMAT0002888	hsa-miR-532-5p	0.9982660412788392
ENSG00000163866	SMIM12	MIMAT0002888	hsa-miR-532-5p	0.9982370138168336
ENSG00000176407	KCMF1	MIMAT0002888	hsa-miR-532-5p	0.9997028708457948
ENSG00000010404	IDS	MIMAT0005916	hsa-miR-548n	0.7107471823692322
ENSG00000067167	TRAM1	MIMAT0005919	hsa-miR-548o-3p	0.9934388995170592
ENSG00000173821	RNF213	MIMAT0005919	hsa-miR-548o-3p	0.994175374507904
ENSG00000120265	PCMT1	MIMAT0003256	hsa-miR-589-3p	0.9949408769607544
ENSG00000198887	SMC5	MIMAT0004801	hsa-miR-590-3p	0.999916672706604
ENSG00000135018	UBQLN1	MIMAT0004801	hsa-miR-590-3p	0.9998968839645386
ENSG00000125388	GRK4	MIMAT0003283	hsa-miR-615-3p	0.9999643564224244
ENSG00000170430	MGMT	MIMAT0004805	hsa-miR-616-3p	0.9995806813240052
ENSG00000114374	USP9Y	MIMAT0004805	hsa-miR-616-3p	0.9955397248268129
ENSG00000176953	NFATC2IP	MIMAT0003293	hsa-miR-624-5p	0.9074364900588988
ENSG00000134769	DTNA	MIMAT0003294	hsa-miR-625-5p	0.9997633099555968
ENSG00000185298	CCDC137	MIMAT0004809	hsa-miR-628-5p	0.999005138874054
ENSG00000075415	SLC25A3	MIMAT0004810	hsa-miR-629-5p	0.9973903298377992
ENSG00000103174	NAGPA	MIMAT0022711	hsa-miR-660-3p	0.9583650827407836
ENSG00000153187	HNRNPU	MIMAT0022711	hsa-miR-660-3p	0.9455338716506958
ENSG00000113615	SEC24A	MIMAT0005949	hsa-miR-664a-3p	0.9999403953552246
ENSG00000114209	PDCD10	MIMAT0005949	hsa-miR-664a-3p	0.9999624490737916
ENSG00000125375	DMAC2L	MIMAT0000252	hsa-miR-7-5p	0.8941359519958496
ENSG00000126464	PRR12	MIMAT0004945	hsa-miR-744-5p	0.9997228980064392
ENSG00000068796	KIF2A	MIMAT0004957	hsa-miR-760	0.9999954700469972
ENSG00000041982	TNC	MIMAT0003888	hsa-miR-766-3p	0.9999866485595704
ENSG00000134287	ARF3	MIMAT0022714	hsa-miR-766-5p	0.9999490976333618
ENSG00000105447	GRWD1	MIMAT0022717	hsa-miR-873-3p	0.9999696016311646
ENSG00000185722	ANKFY1	MIMAT0004949	hsa-miR-877-5p	0.9999680519104004
ENSG00000123612	ACVR1C	MIMAT0000441	hsa-miR-9-5p	0.9127115607261658
ENSG00000132581	SDF2	MIMAT0004972	hsa-miR-922	0.9367438554763794
ENSG00000143742	SRP9	MIMAT0000092	hsa-miR-92a-3p	0.9970645308494568
ENSG00000110315	RNF141	MIMAT0003218	hsa-miR-92b-3p	0.9929670095443726
ENSG00000173726	TOMM20	MIMAT0004792	hsa-miR-92b-5p	0.9999688863754272
ENSG00000166189	HPS6	MIMAT0004509	hsa-miR-93-3p	0.9999120235443116
ENSG00000196411	EPHB4	MIMAT0000093	hsa-miR-93-5p	0.7975205779075623
ENSG00000105438	KDELR1	MIMAT0004982	hsa-miR-939-5p	0.999991774559021
ENSG00000186174	BCL9L	MIMAT0004982	hsa-miR-939-5p	0.9999957084655762
ENSG00000074181	NOTCH3	MIMAT0004983	hsa-miR-940	0.9996896982192992
ENSG00000152332	UHMK1	MIMAT0004983	hsa-miR-940	0.9987805485725404
ENSG00000138448	ITGAV	MIMAT0000096	hsa-miR-98-5p	0.9988588094711304
ENSG00000115419	GLS	MIMAT0000096	hsa-miR-98-5p	0.9993845224380492
ENSG00000080603	SRCAP	MIMAT0000096	hsa-miR-98-5p	0.9911590218544006
ENSG00000101191	DIDO1	MIMAT0000096	hsa-miR-98-5p	0.9974523186683656
ENSG00000172977	KAT5	MIMAT0000062	hsa-let-7a-5p	0.998494267463684
ENSG00000174307	PHLDA3	MIMAT0000062	hsa-let-7a-5p	0.997613787651062
ENSG00000128607	KLHDC10	MIMAT0004482	hsa-let-7b-3p	0.999969482421875
ENSG00000169504	CLIC4	MIMAT0000063	hsa-let-7b-5p	0.9978142976760864
ENSG00000172943	PHF8	MIMAT0000064	hsa-let-7c-5p	0.998161256313324
ENSG00000153317	ASAP1	MIMAT0000064	hsa-let-7c-5p	0.9985747337341307
ENSG00000162928	PEX13	MIMAT0000064	hsa-let-7c-5p	0.9977750182151794
ENSG00000221968	FADS3	MIMAT0000064	hsa-let-7c-5p	0.9977983236312866
ENSG00000084733	RAB10	MIMAT0000065	hsa-let-7d-5p	0.9993636012077332
ENSG00000256235	SMIM3	MIMAT0000067	hsa-let-7f-5p	0.9964340925216676
ENSG00000078399	HOXA9	MIMAT0000067	hsa-let-7f-5p	0.9975022673606871
ENSG00000185477	GPRIN3	MIMAT0000414	hsa-let-7g-5p	0.9998377561569214
ENSG00000189337	KAZN	MIMAT0000415	hsa-let-7i-5p	0.9998879432678224
ENSG00000083454	P2RX5	MIMAT0000415	hsa-let-7i-5p	0.999858856201172
ENSG00000164109	MAD2L1	MIMAT0000099	hsa-miR-101-3p	0.9999837875366212
ENSG00000180530	NRIP1	MIMAT0000099	hsa-miR-101-3p	0.9999961853027344
ENSG00000143418	CERS2	MIMAT0000099	hsa-miR-101-3p	0.999975085258484
ENSG00000129159	KCNC1	MIMAT0009196	hsa-miR-103a-2-5p	0.7152650952339172
ENSG00000148468	FAM171A1	MIMAT0000101	hsa-miR-103a-3p	0.999834418296814
ENSG00000170653	ATF7	MIMAT0000101	hsa-miR-103a-3p	0.9995984435081482
ENSG00000164944	VIRMA	MIMAT0000101	hsa-miR-103a-3p	0.9970445036888124
ENSG00000158109	TPRG1L	MIMAT0000102	hsa-miR-105-5p	0.9879429936408995
ENSG00000169764	UGP2	MIMAT0000103	hsa-miR-106a-5p	0.97063410282135
ENSG00000110851	PRDM4	MIMAT0000680	hsa-miR-106b-5p	0.8817533254623413
ENSG00000138071	ACTR2	MIMAT0000104	hsa-miR-107	0.9996887445449828
ENSG00000131791	PRKAB2	MIMAT0000104	hsa-miR-107	0.9995896220207214
ENSG00000171223	JUNB	MIMAT0005865	hsa-miR-1202	0.9983519315719604
ENSG00000184014	DENND5A	MIMAT0000421	hsa-miR-122-5p	0.99820876121521
ENSG00000159131	GART	MIMAT0000421	hsa-miR-122-5p	0.9979384541511536
ENSG00000025800	KPNA6	MIMAT0005458	hsa-miR-1224-5p	0.9999991655349731
ENSG00000101938	CHRDL1	MIMAT0000422	hsa-miR-124-3p	0.951303780078888
ENSG00000004975	DVL2	MIMAT0000422	hsa-miR-124-3p	0.9755807518959044
ENSG00000165246	NLGN4Y	MIMAT0000422	hsa-miR-124-3p	0.6712635159492493
ENSG00000147955	SIGMAR1	MIMAT0000443	hsa-miR-125a-5p	0.9986691474914552
ENSG00000241685	ARPC1A	MIMAT0004603	hsa-miR-125b-2-3p	0.9977527260780334
ENSG00000113441	LNPEP	MIMAT0004603	hsa-miR-125b-2-3p	0.9991720914840698
ENSG00000142235	LMTK3	MIMAT0000423	hsa-miR-125b-5p	0.994017481803894
ENSG00000198231	DDX42	MIMAT0000423	hsa-miR-125b-5p	0.9918252229690552
ENSG00000126882	FAM78A	MIMAT0000444	hsa-miR-126-5p	0.5754100680351257
ENSG00000142192	APP	MIMAT0005911	hsa-miR-1260a	0.9999990463256836
ENSG00000119650	IFT43	MIMAT0005921	hsa-miR-1267	0.9654396772384644
ENSG00000186298	PPP1CC	MIMAT0019059	hsa-miR-1269b	0.9911852478981018
ENSG00000166167	BTRC	MIMAT0005924	hsa-miR-1270	0.997341811656952
ENSG00000126067	PSMB2	MIMAT0005796	hsa-miR-1271-5p	0.99995756149292
ENSG00000128923	MINDY2	MIMAT0022724	hsa-miR-1277-5p	0.9843322038650512
ENSG00000118482	PHF3	MIMAT0022724	hsa-miR-1277-5p	0.9790305495262146
ENSG00000115839	RAB3GAP1	MIMAT0005943	hsa-miR-1292-5p	0.9482978582382202
ENSG00000173933	RBM4	MIMAT0005943	hsa-miR-1292-5p	0.8738533854484558
ENSG00000081148	IMPG2	MIMAT0005883	hsa-miR-1293	0.801681637763977
ENSG00000114030	KPNA1	MIMAT0005893	hsa-miR-1305	0.9994692206382751
ENSG00000163320	CGGBP1	MIMAT0022726	hsa-miR-1306-5p	0.9942572116851808
ENSG00000089048	ESF1	MIMAT0000425	hsa-miR-130a-3p	0.999992609024048
ENSG00000180884	ZNF792	MIMAT0000425	hsa-miR-130a-3p	0.9999955892562866
ENSG00000189007	ADAT2	MIMAT0000425	hsa-miR-130a-3p	0.9999921321868896
ENSG00000174839	DENND6A	MIMAT0004680	hsa-miR-130b-5p	0.9999916553497314
ENSG00000213639	PPP1CB	MIMAT0000431	hsa-miR-140-5p	0.9996676445007324
ENSG00000185920	PTCH1	MIMAT0000432	hsa-miR-141-3p	0.8402012586593628
ENSG00000166986	MARS1	MIMAT0004598	hsa-miR-141-5p	0.9986568689346312
ENSG00000078140	UBE2K	MIMAT0000434	hsa-miR-142-3p	0.9958477020263672
ENSG00000151553	FHIP2A	MIMAT0000434	hsa-miR-142-3p	0.9905143976211548
ENSG00000134758	RNF138	MIMAT0000433	hsa-miR-142-5p	0.9999946355819702
ENSG00000021355	SERPINB1	MIMAT0000435	hsa-miR-143-3p	0.9997422099113464
ENSG00000101849	TBL1X	MIMAT0000243	hsa-miR-148a-3p	0.6153157353401184
ENSG00000203879	GDI1	MIMAT0000759	hsa-miR-148b-3p	0.5925948619842529
ENSG00000092201	SUPT16H	MIMAT0000450	hsa-miR-149-5p	0.9999537467956544
ENSG00000119729	RHOQ	MIMAT0000757	hsa-miR-151a-3p	0.9999229907989502
ENSG00000109133	TMEM33	MIMAT0000646	hsa-miR-155-5p	0.808616042137146
ENSG00000116260	QSOX1	MIMAT0000068	hsa-miR-15a-5p	0.7675866484642029
ENSG00000156642	NPTN	MIMAT0000068	hsa-miR-15a-5p	0.8041025996208191
ENSG00000162522	NHSL3	MIMAT0000068	hsa-miR-15a-5p	0.518446147441864
ENSG00000111816	FRK	MIMAT0000068	hsa-miR-15a-5p	0.9700071215629578
ENSG00000166801	FAM111A	MIMAT0000069	hsa-miR-16-5p	0.999907612800598
ENSG00000117362	APH1A	MIMAT0000069	hsa-miR-16-5p	0.9999327659606934
ENSG00000203485	INF2	MIMAT0000069	hsa-miR-16-5p	0.9993662238121032
ENSG00000196208	GREB1	MIMAT0000069	hsa-miR-16-5p	0.9998326301574708
ENSG00000111642	CHD4	MIMAT0000070	hsa-miR-17-5p	0.85870760679245
ENSG00000111269	CREBL2	MIMAT0000070	hsa-miR-17-5p	0.947090208530426
ENSG00000130749	ZC3H4	MIMAT0000070	hsa-miR-17-5p	0.9131324291229248
ENSG00000136492	BRIP1	MIMAT0000070	hsa-miR-17-5p	0.8183783292770386
ENSG00000205765	RIMOC1	MIMAT0000256	hsa-miR-181a-5p	0.9996250867843628
ENSG00000073111	MCM2	MIMAT0000260	hsa-miR-182-3p	0.9996123909950256
ENSG00000123908	AGO2	MIMAT0000261	hsa-miR-183-5p	0.9998925924301147
